id,longitude,latitude,captured_at,captured_date,captured_year,compass_angle,height,width,lsoa_code,borough,imd_quintile,filename,download_timestamp,download_batch
739432811867463,-0.11516726573979,51.527511932087,1750791196659,2025-06-24T18:53:16Z,2025,155.84862867568,2048,4096,E01002729,Islington,4,739432811867463.jpg,2025-08-01T17:52:43Z,supplement
1044919887749372,-0.11535731435048,51.527775625165,1750791192488,2025-06-24T18:53:12Z,2025,155.84862867568,2048,4096,E01002729,Islington,4,1044919887749372.jpg,2025-08-01T17:52:44Z,supplement
705915812058178,-0.11085331664662,51.527391381328,1750791273194,2025-06-24T18:54:33Z,2025,159.2908054178,2048,4096,E01002729,Islington,4,705915812058178.jpg,2025-08-01T17:52:44Z,supplement
738394575213723,-0.11465413449092,51.526799960777,1750791207920,2025-06-24T18:53:27Z,2025,155.84862867568,2048,4096,E01002729,Islington,4,738394575213723.jpg,2025-08-01T17:52:45Z,supplement
1001344792078824,-0.11135083512294,51.526707967195,1750791265019,2025-06-24T18:54:25Z,2025,16.253167565539002,2048,4096,E01002729,Islington,4,1001344792078824.jpg,2025-08-01T17:52:46Z,supplement
1109539654331603,-0.11558537268331,51.528092056858,1750791187483,2025-06-24T18:53:07Z,2025,155.84862867568,2048,4096,E01002729,Islington,4,1109539654331603.jpg,2025-08-01T17:52:48Z,supplement
1046052030329495,-0.11463533795891,51.527240214146,1745952910533,2025-04-29T18:55:10Z,2025,133.84541820708,2048,4096,E01002729,Islington,4,1046052030329495.jpg,2025-08-01T17:52:49Z,supplement
1284065256721205,-0.11512925601765,51.527459193472,1750791197493,2025-06-24T18:53:17Z,2025,155.84862867568,2048,4096,E01002729,Islington,4,1284065256721205.jpg,2025-08-01T17:52:50Z,supplement
1401181284257601,-0.11490850606061,51.527412394949,1745952910266,2025-04-29T18:55:10Z,2025,134.62432442549,2048,4096,E01002729,Islington,4,1401181284257601.jpg,2025-08-01T17:52:51Z,supplement
1821484511916281,-0.11492020254589,51.527169131086,1750791202081,2025-06-24T18:53:22Z,2025,155.84862867568,2048,4096,E01002729,Islington,4,1821484511916281.jpg,2025-08-01T17:52:53Z,supplement
689353037218493,-0.11473709797386,51.527304002549,1745952910433,2025-04-29T18:55:10Z,2025,136.09119062201,2048,4096,E01002729,Islington,4,689353037218493.jpg,2025-08-01T17:52:54Z,supplement
1065814361630299,-0.11490119768482,51.527142761778,1750791202498,2025-06-24T18:53:22Z,2025,155.84862867568,2048,4096,E01002729,Islington,4,1065814361630299.jpg,2025-08-01T17:52:55Z,supplement
671502622310674,-0.11439724676471,51.527090670588,1745952910767,2025-04-29T18:55:10Z,2025,136.37820029772,2048,4096,E01002729,Islington,4,671502622310674.jpg,2025-08-01T17:52:55Z,supplement
463323271417261,-0.22288818,51.52168487,1435686167948,2015-06-30T17:42:47Z,2015,61.290890097618004,2988,3984,E01002906,Kensington and Chelsea,4,463323271417261.jpg,2025-08-01T17:52:57Z,supplement
836552530314498,-0.21656823,51.52394089,1435686492355,2015-06-30T17:48:12Z,2015,90.989121317863,2988,3984,E01002906,Kensington and Chelsea,4,836552530314498.jpg,2025-08-01T17:52:59Z,supplement
316057986538904,-0.22127307,51.52283904,1435686265342,2015-06-30T17:44:25Z,2015,26.578452825546,2988,3984,E01002906,Kensington and Chelsea,4,316057986538904.jpg,2025-08-01T17:53:00Z,supplement
299350201710405,-0.21881097,51.52341005,1435686397373,2015-06-30T17:46:37Z,2015,73.273945093155,2988,3984,E01002906,Kensington and Chelsea,4,299350201710405.jpg,2025-08-01T17:53:01Z,supplement
210406620589748,-0.22102138,51.52297325,1435686282100,2015-06-30T17:44:42Z,2015,60.835970342159,2988,3984,E01002906,Kensington and Chelsea,4,210406620589748.jpg,2025-08-01T17:53:02Z,supplement
301156568228053,-0.22177573,51.52244366,1435686232057,2015-06-30T17:43:52Z,2015,35.050283789635,2988,3984,E01002906,Kensington and Chelsea,4,301156568228053.jpg,2025-08-01T17:53:04Z,supplement
483368746049578,-0.21898598,51.52342254,1435686389140,2015-06-30T17:46:29Z,2015,25.911971926689,2988,3984,E01002906,Kensington and Chelsea,4,483368746049578.jpg,2025-08-01T17:53:05Z,supplement
3386838021416107,-0.2164664,51.52396373,1435686496441,2015-06-30T17:48:16Z,2015,82.929338514805,2988,3984,E01002906,Kensington and Chelsea,4,3386838021416107.jpg,2025-08-01T17:53:06Z,supplement
962927967794959,-0.21937058,51.52330709,1435686366359,2015-06-30T17:46:06Z,2015,78.195997238159,2988,3984,E01002906,Kensington and Chelsea,4,962927967794959.jpg,2025-08-01T17:53:07Z,supplement
389672442448800,-0.22055594,51.52306937,1435686304764,2015-06-30T17:45:04Z,2015,79.557521879673,2988,3984,E01002906,Kensington and Chelsea,4,389672442448800.jpg,2025-08-01T17:53:09Z,supplement
2959605111032546,-0.21849602,51.52350194,1435686407632,2015-06-30T17:46:47Z,2015,83.715371549129,2988,3984,E01002906,Kensington and Chelsea,4,2959605111032546.jpg,2025-08-01T17:53:11Z,supplement
733445207323713,-0.22243322,51.52199872,1435686194796,2015-06-30T17:43:14Z,2015,47.527245938778,2988,3984,E01002906,Kensington and Chelsea,4,733445207323713.jpg,2025-08-01T17:53:11Z,supplement
306756650833112,-0.22111268,51.52291543,1435686275630,2015-06-30T17:44:35Z,2015,14.036167681217,2988,3984,E01002906,Kensington and Chelsea,4,306756650833112.jpg,2025-08-01T17:53:12Z,supplement
832040627670386,-0.21977337,51.52321649,1435686343873,2015-06-30T17:45:43Z,2015,79.18136626482,2988,3984,E01002906,Kensington and Chelsea,4,832040627670386.jpg,2025-08-01T17:53:13Z,supplement
495502314917275,-0.21967703,51.52325795,1435686352057,2015-06-30T17:45:52Z,2015,18.584568977356,2988,3984,E01002906,Kensington and Chelsea,4,495502314917275.jpg,2025-08-01T17:53:15Z,supplement
4052535974804434,-0.22299166,51.52162059,1435686161753,2015-06-30T17:42:41Z,2015,80.869293928146,2988,3984,E01002906,Kensington and Chelsea,4,4052535974804434.jpg,2025-08-01T17:53:16Z,supplement
1099798733838436,-0.2227781,51.5217619,1435686174115,2015-06-30T17:42:54Z,2015,57.788934111595,2988,3984,E01002906,Kensington and Chelsea,4,1099798733838436.jpg,2025-08-01T17:53:17Z,supplement
467763254458675,-0.2199062,51.52319172,1435686337728,2015-06-30T17:45:37Z,2015,40.307270050049,2988,3984,E01002906,Kensington and Chelsea,4,467763254458675.jpg,2025-08-01T17:53:19Z,supplement
486993812507873,-0.21641303,51.52398144,1435686498520,2015-06-30T17:48:18Z,2015,78.115152716637,2988,3984,E01002906,Kensington and Chelsea,4,486993812507873.jpg,2025-08-01T17:53:20Z,supplement
144446444315992,-0.21797303,51.5236089,1435686428313,2015-06-30T17:47:08Z,2015,77.641927659512,2988,3984,E01002906,Kensington and Chelsea,4,144446444315992.jpg,2025-08-01T17:53:21Z,supplement
1363578181363137,-0.2157082,51.529611,1748696946100,2025-05-31T13:09:06Z,2025,0,3060,4080,E01004720,Westminster,4,1363578181363137.jpg,2025-08-01T17:53:23Z,supplement
1726766524672890,-0.2158958,51.5280668,1748697207100,2025-05-31T13:13:27Z,2025,0,3060,4080,E01004720,Westminster,4,1726766524672890.jpg,2025-08-01T17:53:24Z,supplement
1441134134007008,-0.2158184,51.5294855,1748696950100,2025-05-31T13:09:10Z,2025,0,3060,4080,E01004720,Westminster,4,1441134134007008.jpg,2025-08-01T17:53:25Z,supplement
1246610103688304,-0.2158772,51.5279761,1748697209100,2025-05-31T13:13:29Z,2025,0,3060,4080,E01004720,Westminster,4,1246610103688304.jpg,2025-08-01T17:53:27Z,supplement
1054247182703949,-0.2158067,51.5275472,1748697216100,2025-05-31T13:13:36Z,2025,0,3060,4080,E01004720,Westminster,4,1054247182703949.jpg,2025-08-01T17:53:28Z,supplement
619287674609361,-0.2159111,51.5281108,1748697206100,2025-05-31T13:13:26Z,2025,0,3060,4080,E01004720,Westminster,4,619287674609361.jpg,2025-08-01T17:53:29Z,supplement
2007609509773313,-0.2159837,51.5283658,1748697121100,2025-05-31T13:12:01Z,2025,0,3060,4080,E01004720,Westminster,4,2007609509773313.jpg,2025-08-01T17:53:30Z,supplement
1586677685360447,-0.2159798,51.5284279,1748697119100,2025-05-31T13:11:59Z,2025,0,3060,4080,E01004720,Westminster,4,1586677685360447.jpg,2025-08-01T17:53:31Z,supplement
707221148366118,-0.21597740000000001,51.5283938,1748697120100,2025-05-31T13:12:00Z,2025,0,3060,4080,E01004720,Westminster,4,707221148366118.jpg,2025-08-01T17:53:32Z,supplement
536426469408595,-0.2159807,51.5285151,1748697117100,2025-05-31T13:11:57Z,2025,0,3060,4080,E01004720,Westminster,4,536426469408595.jpg,2025-08-01T17:53:33Z,supplement
557885757178310,-0.2159265,51.529243,1748697020100,2025-05-31T13:10:20Z,2025,0,3060,4080,E01004720,Westminster,4,557885757178310.jpg,2025-08-01T17:53:34Z,supplement
1224978645720330,-0.2159318,51.529923,1748696852100,2025-05-31T13:07:32Z,2025,0,3060,4080,E01004720,Westminster,4,1224978645720330.jpg,2025-08-01T17:53:35Z,supplement
1772715806962599,-0.2157214,51.5296393,1748696945100,2025-05-31T13:09:05Z,2025,0,3060,4080,E01004720,Westminster,4,1772715806962599.jpg,2025-08-01T17:53:36Z,supplement
4965564517001376,-0.2156509,51.5270529,1748697223100,2025-05-31T13:13:43Z,2025,0,3060,4080,E01004720,Westminster,4,4965564517001376.jpg,2025-08-01T17:53:38Z,supplement
1251010736552317,-0.2158948,51.5293434,1748697015100,2025-05-31T13:10:15Z,2025,0,3060,4080,E01004720,Westminster,4,1251010736552317.jpg,2025-08-01T17:53:39Z,supplement
714981601047474,-0.2158659,51.5279253,1748697210100,2025-05-31T13:13:30Z,2025,0,3060,4080,E01004720,Westminster,4,714981601047474.jpg,2025-08-01T17:53:40Z,supplement
1241009887396788,-0.2159492,51.5282729,1748697125100,2025-05-31T13:12:05Z,2025,0,3060,4080,E01004720,Westminster,4,1241009887396788.jpg,2025-08-01T17:53:42Z,supplement
596634446251746,-0.2154874,51.5268079,1748697227100,2025-05-31T13:13:47Z,2025,0,3060,4080,E01004720,Westminster,4,596634446251746.jpg,2025-08-01T17:53:44Z,supplement
977779744253297,-0.2157079,51.5272034,1748697221100,2025-05-31T13:13:41Z,2025,0,3060,4080,E01004720,Westminster,4,977779744253297.jpg,2025-08-01T17:53:45Z,supplement
4105566753100218,-0.2158393,51.5294593,1748696951100,2025-05-31T13:09:11Z,2025,0,3060,4080,E01004720,Westminster,4,4105566753100218.jpg,2025-08-01T17:53:46Z,supplement
723239406742994,-0.2189083,51.5094497,1750091739000,2025-06-16T16:35:39Z,2025,212,2280,4056,E01001944,Hammersmith and Fulham,5,723239406742994.jpg,2025-08-01T17:53:56Z,supplement
1374872887110247,-0.2188964,51.5083128,1747307172000,2025-05-15T11:06:12Z,2025,302,2280,4056,E01001944,Hammersmith and Fulham,5,1374872887110247.jpg,2025-08-01T17:53:57Z,supplement
2063718750803957,-0.2178683,51.5065939,1747329746000,2025-05-15T17:22:26Z,2025,115,2280,4056,E01001944,Hammersmith and Fulham,5,2063718750803957.jpg,2025-08-01T17:53:58Z,supplement
694173500150205,-0.21902750000000001,51.5097594,1750091720000,2025-06-16T16:35:20Z,2025,167,2280,4056,E01001944,Hammersmith and Fulham,5,694173500150205.jpg,2025-08-01T17:54:00Z,supplement
4145410869038477,-0.2186742,51.5089561,1750094017000,2025-06-16T17:13:37Z,2025,167,2280,4056,E01001944,Hammersmith and Fulham,5,4145410869038477.jpg,2025-08-01T17:54:01Z,supplement
565044956673581,-0.2187303,51.5091244,1750094015000,2025-06-16T17:13:35Z,2025,159,2280,4056,E01001944,Hammersmith and Fulham,5,565044956673581.jpg,2025-08-01T17:54:02Z,supplement
1764895794383731,-0.2179486,51.5067211,1747329745000,2025-05-15T17:22:25Z,2025,161,2280,4056,E01001944,Hammersmith and Fulham,5,1764895794383731.jpg,2025-08-01T17:54:02Z,supplement
904207628484972,-0.2179667,51.5064342,1747307157000,2025-05-15T11:05:57Z,2025,292,2280,4056,E01001944,Hammersmith and Fulham,5,904207628484972.jpg,2025-08-01T17:54:04Z,supplement
552418257808174,-0.2180667,51.5071753,1750094033000,2025-06-16T17:13:53Z,2025,120,2280,4056,E01001944,Hammersmith and Fulham,5,552418257808174.jpg,2025-08-01T17:54:05Z,supplement
707056032039380,-0.2188919,51.5094019,1750091741000,2025-06-16T16:35:41Z,2025,124,2280,4056,E01001944,Hammersmith and Fulham,5,707056032039380.jpg,2025-08-01T17:54:06Z,supplement
1021391530064910,-0.2189561,51.5092894,1750091744000,2025-06-16T16:35:44Z,2025,201,2280,4056,E01001944,Hammersmith and Fulham,5,1021391530064910.jpg,2025-08-01T17:54:07Z,supplement
1774090083202503,-0.2188942,51.5094011,1750091741000,2025-06-16T16:35:41Z,2025,169,2280,4056,E01001944,Hammersmith and Fulham,5,1774090083202503.jpg,2025-08-01T17:54:08Z,supplement
1419139146170177,-0.2178847,51.5063136,1747307156000,2025-05-15T11:05:56Z,2025,337,2280,4056,E01001944,Hammersmith and Fulham,5,1419139146170177.jpg,2025-08-01T17:54:09Z,supplement
1373924917055540,-0.2189183,51.5094747,1750091738000,2025-06-16T16:35:38Z,2025,212,2280,4056,E01001944,Hammersmith and Fulham,5,1373924917055540.jpg,2025-08-01T17:54:11Z,supplement
1187777539698018,-0.2181317,51.5066792,1747307159000,2025-05-15T11:05:59Z,2025,292,2280,4056,E01001944,Hammersmith and Fulham,5,1187777539698018.jpg,2025-08-01T17:54:12Z,supplement
585485641241255,-0.2178731,51.5065928,1747329746000,2025-05-15T17:22:26Z,2025,205,2280,4056,E01001944,Hammersmith and Fulham,5,585485641241255.jpg,2025-08-01T17:54:13Z,supplement
2095337784212510,-0.2190522,51.5087836,1747307176000,2025-05-15T11:06:16Z,2025,347,2280,4056,E01001944,Hammersmith and Fulham,5,2095337784212510.jpg,2025-08-01T17:54:14Z,supplement
695212426713444,-0.2179706,51.5069544,1750094035000,2025-06-16T17:13:55Z,2025,164,2280,4056,E01001944,Hammersmith and Fulham,5,695212426713444.jpg,2025-08-01T17:54:16Z,supplement
586280340861991,-0.2191686,51.5102353,1750091713000,2025-06-16T16:35:13Z,2025,123,2280,4056,E01001944,Hammersmith and Fulham,5,586280340861991.jpg,2025-08-01T17:54:17Z,supplement
3212252318915677,-0.2184572,51.5078361,1747329737000,2025-05-15T17:22:17Z,2025,166,2280,4056,E01001944,Hammersmith and Fulham,5,3212252318915677.jpg,2025-08-01T17:54:18Z,supplement
2099017140511167,-0.11333431572035,51.558539225581,1745407108514,2025-04-23T11:18:28Z,2025,142.37042545171,2048,4096,E01002732,Islington,5,2099017140511167.jpg,2025-08-01T17:54:22Z,supplement
3620891388213788,-0.11285806334661,51.557772469721,1745313299748,2025-04-22T09:14:59Z,2025,214.05036672954,2048,4096,E01002732,Islington,5,3620891388213788.jpg,2025-08-01T17:54:23Z,supplement
1191977575898453,-0.11319417232323,51.557575230585996,1745919967664,2025-04-29T09:46:07Z,2025,232.00187756102,2048,4096,E01002732,Islington,5,1191977575898453.jpg,2025-08-01T17:54:24Z,supplement
978059567874094,-0.11312021422222,51.55823269602,1745919949312,2025-04-29T09:45:49Z,2025,154.74914540487,2048,4096,E01002732,Islington,5,978059567874094.jpg,2025-08-01T17:54:25Z,supplement
538443832654169,-0.1129901450101,51.557679827495,1745919964327,2025-04-29T09:46:04Z,2025,231.19333662734,2048,4096,E01002732,Islington,5,538443832654169.jpg,2025-08-01T17:54:26Z,supplement
1092498746042672,-0.11304218202978,51.558192523045,1745407115054,2025-04-23T11:18:35Z,2025,157.48698774212,2048,4096,E01002732,Islington,5,1092498746042672.jpg,2025-08-01T17:54:27Z,supplement
1925923154846556,-0.11303078109091,51.558105523212,1745919952215,2025-04-29T09:45:52Z,2025,156.30517236191,2048,4096,E01002732,Islington,5,1925923154846556.jpg,2025-08-01T17:54:29Z,supplement
991331709775462,-0.11347556515152,51.558682407576,1745919940503,2025-04-29T09:45:40Z,2025,151.81050371549,2048,4096,E01002732,Islington,5,991331709775462.jpg,2025-08-01T17:54:30Z,supplement
1744922476134934,-0.10782499244851,51.562225070611,1750936501529,2025-06-26T11:15:01Z,2025,194.1867616758,2048,4096,E01002732,Islington,5,1744922476134934.jpg,2025-08-01T17:54:32Z,supplement
1773924560167106,-0.11318123711111,51.558368501778,1745407111784,2025-04-23T11:18:31Z,2025,153.9648612353,2048,4096,E01002732,Islington,5,1773924560167106.jpg,2025-08-01T17:54:33Z,supplement
1025469232846606,-0.11309249043651,51.557627125933,1745919966095,2025-04-29T09:46:06Z,2025,228.05002670083,2048,4096,E01002732,Islington,5,1025469232846606.jpg,2025-08-01T17:54:34Z,supplement
651432307708713,-0.11338084431435,51.558587020262,1745407107579,2025-04-23T11:18:27Z,2025,143.27496668533,2048,4096,E01002732,Islington,5,651432307708713.jpg,2025-08-01T17:54:36Z,supplement
9639823509396836,-0.11315980230159,51.557584523492,1745407139778,2025-04-23T11:18:59Z,2025,237.88447568671,2048,4096,E01002732,Islington,5,9639823509396836.jpg,2025-08-01T17:54:50Z,supplement
659902173618834,-0.11327579013693,51.557522472217,1745313306155,2025-04-22T09:15:06Z,2025,236.65550445944,2048,4096,E01002732,Islington,5,659902173618834.jpg,2025-08-01T17:54:51Z,supplement
1335442080884503,-0.1130278380719,51.557659963791,1746005167751,2025-04-30T09:26:07Z,2025,229.14488500243,2048,4096,E01002732,Islington,5,1335442080884503.jpg,2025-08-01T17:54:52Z,supplement
1203199871353224,-0.11302065298805,51.558167352988,1745407115521,2025-04-23T11:18:35Z,2025,148.12996350743,2048,4096,E01002732,Islington,5,1203199871353224.jpg,2025-08-01T17:54:53Z,supplement
1992715511259652,-0.10996919272727,51.559945714545,1750936504565,2025-06-26T11:15:04Z,2025,214.8566762186,2048,4096,E01002732,Islington,5,1992715511259652.jpg,2025-08-01T17:54:54Z,supplement
695675709589880,-0.11287088279421,51.558000626235,1745313271286,2025-04-22T09:14:31Z,2025,142.14734148086,2048,4096,E01002732,Islington,5,695675709589880.jpg,2025-08-01T17:54:55Z,supplement
1038345948247877,-0.11340350962302,51.558611200317,1745407107112,2025-04-23T11:18:27Z,2025,154.09351039977,2048,4096,E01002732,Islington,5,1038345948247877.jpg,2025-08-01T17:54:56Z,supplement
611270561925173,-0.11300039104634,51.557664213525,1745313302418,2025-04-22T09:15:02Z,2025,217.42329290493,2048,4096,E01002732,Islington,5,611270561925173.jpg,2025-08-01T17:54:57Z,supplement
122738636485276,-0.099341284683305,51.426416838813,1496084407000,2017-05-29T19:00:07Z,2017,348.40954589844,2448,3264,E01003066,Lambeth,5,122738636485276.jpg,2025-08-01T17:55:00Z,supplement
1138743083219300,-0.10025996595334,51.427937516537,1496065607000,2017-05-29T13:46:47Z,2017,256.16302490234,2448,3264,E01003066,Lambeth,5,1138743083219300.jpg,2025-08-01T17:55:01Z,supplement
136399451803546,-0.099505000000022,51.426688,1496084410000,2017-05-29T19:00:10Z,2017,347.80325317383,2448,3264,E01003066,Lambeth,5,136399451803546.jpg,2025-08-01T17:55:02Z,supplement
1936715203142786,-0.09997897033486,51.427487418182,1496084451000,2017-05-29T19:00:51Z,2017,344.78567504883,2448,3264,E01003066,Lambeth,5,1936715203142786.jpg,2025-08-01T17:55:03Z,supplement
2976919832579146,-0.099519740487835,51.42658296,1496065638000,2017-05-29T13:47:18Z,2017,254.52226257324,2448,3264,E01003066,Lambeth,5,2976919832579146.jpg,2025-08-01T17:55:04Z,supplement
303794671311028,-0.10024662499995,51.4278940625,1496084503000,2017-05-29T19:01:43Z,2017,346.85174560547,2448,3264,E01003066,Lambeth,5,303794671311028.jpg,2025-08-01T17:55:06Z,supplement
368474457860240,-0.10029709615378,51.428004918268996,1496084510000,2017-05-29T19:01:50Z,2017,347.21813964844,2448,3264,E01003066,Lambeth,5,368474457860240.jpg,2025-08-01T17:55:07Z,supplement
949560132490129,-0.10040851540043,51.428183924025,1496084516000,2017-05-29T19:01:56Z,2017,345.72796630859,2448,3264,E01003066,Lambeth,5,949560132490129.jpg,2025-08-01T17:55:08Z,supplement
287454622868051,-0.099695145514261,51.427008537199,1496084416000,2017-05-29T19:00:16Z,2017,346.43167114258,2448,3264,E01003066,Lambeth,5,287454622868051.jpg,2025-08-01T17:55:09Z,supplement
297509408547089,-0.10035773877553,51.428113463265,1496084514000,2017-05-29T19:01:54Z,2017,344.34915161133,2448,3264,E01003066,Lambeth,5,297509408547089.jpg,2025-08-01T17:55:10Z,supplement
179518494028027,-0.099897076687057,51.427331674847,1496084423000,2017-05-29T19:00:23Z,2017,345.66107177734,2448,3264,E01003066,Lambeth,5,179518494028027.jpg,2025-08-01T17:55:11Z,supplement
466534777894389,-0.10058572189348,51.428456465483,1496065600000,2017-05-29T13:46:40Z,2017,257.03088378906,2448,3264,E01003066,Lambeth,5,466534777894389.jpg,2025-08-01T17:55:13Z,supplement
1121260075044533,-0.10014613483145,51.427746856997,1496084466000,2017-05-29T19:01:06Z,2017,346.35470581055,2448,3264,E01003066,Lambeth,5,1121260075044533.jpg,2025-08-01T17:55:14Z,supplement
446870746402871,-0.099581608121866,51.426825680203,1496084413000,2017-05-29T19:00:13Z,2017,346.56756591797,2448,3264,E01003066,Lambeth,5,446870746402871.jpg,2025-08-01T17:55:16Z,supplement
1158517471302911,-0.10001703718194,51.427537970646,1496084454000,2017-05-29T19:00:54Z,2017,348.18533325195,2448,3264,E01003066,Lambeth,5,1158517471302911.jpg,2025-08-01T17:55:17Z,supplement
298504858518495,-0.09964903736477,51.426819219272,1496065635000,2017-05-29T13:47:15Z,2017,255.24449157715,2448,3264,E01003066,Lambeth,5,298504858518495.jpg,2025-08-01T17:55:18Z,supplement
210351310653027,-0.099842579881624,51.427200127219,1496065618000,2017-05-29T13:46:58Z,2017,260.49221801758,2448,3264,E01003066,Lambeth,5,210351310653027.jpg,2025-08-01T17:55:19Z,supplement
938016120371878,-0.099791627586228,51.42704522069,1496065631000,2017-05-29T13:47:11Z,2017,262.13973999023,2448,3264,E01003066,Lambeth,5,938016120371878.jpg,2025-08-01T17:55:20Z,supplement
3854560544581091,-0.10156186243387,51.429952004233,1496084558000,2017-05-29T19:02:38Z,2017,303.33978271484,2448,3264,E01003066,Lambeth,5,3854560544581091.jpg,2025-08-01T17:55:21Z,supplement
475889803462362,-0.10070677932958,51.428660840782,1496084526000,2017-05-29T19:02:06Z,2017,345.61477661133,2448,3264,E01003066,Lambeth,5,475889803462362.jpg,2025-08-01T17:55:22Z,supplement
745646274639569,-0.18649054214445,51.521890179226,1751721056014,2025-07-05T13:10:56Z,2025,293.5495004864,2048,4096,E01004757,Westminster,5,745646274639569.jpg,2025-08-01T17:55:27Z,supplement
1393146441737132,-0.18492199919872,51.521387050962,1751721039581,2025-07-05T13:10:39Z,2025,308.0201808103,2048,4096,E01004757,Westminster,5,1393146441737132.jpg,2025-08-01T17:55:28Z,supplement
1060681082340539,-0.18571434095309,51.522037967386,1751721172047,2025-07-05T13:12:52Z,2025,114.90507110622,2048,4096,E01004757,Westminster,5,1060681082340539.jpg,2025-08-01T17:55:29Z,supplement
4114121798868856,-0.18567937782738,51.521628527679,1751721047798,2025-07-05T13:10:47Z,2025,280.31169318756,2048,4096,E01004757,Westminster,5,4114121798868856.jpg,2025-08-01T17:55:30Z,supplement
2756199267902835,-0.18490377716346,51.52178843101,1751721181264,2025-07-05T13:13:01Z,2025,117.15429519065,2048,4096,E01004757,Westminster,5,2756199267902835.jpg,2025-08-01T17:55:32Z,supplement
748301641104345,-0.18749016850335,51.522217300298,1751721068026,2025-07-05T13:11:08Z,2025,284.60761607493,2048,4096,E01004757,Westminster,5,748301641104345.jpg,2025-08-01T17:55:32Z,supplement
1233354217966593,-0.1859990759887,51.521731140254,1751721051093,2025-07-05T13:10:51Z,2025,298.56205136301,2048,4096,E01004757,Westminster,5,1233354217966593.jpg,2025-08-01T17:55:33Z,supplement
1048745457394683,-0.18668921864673,51.5219560893,1751721058141,2025-07-05T13:10:58Z,2025,300.91093066804,2048,4096,E01004757,Westminster,5,1048745457394683.jpg,2025-08-01T17:55:35Z,supplement
733474179166259,-0.18320415845791,51.520958384422,1751721477769,2025-07-05T13:17:57Z,2025,301.07622078738,2048,4096,E01004757,Westminster,5,733474179166259.jpg,2025-08-01T17:55:36Z,supplement
1271427911186678,-0.18635265454545,51.522243370455,1751721163163,2025-07-05T13:12:43Z,2025,121.07693401352,2048,4096,E01004757,Westminster,5,1271427911186678.jpg,2025-08-01T17:55:37Z,supplement
748852651375739,-0.18217959598214,51.522126997321,1751721233734,2025-07-05T13:13:53Z,2025,316.97538770508,2048,4096,E01004757,Westminster,5,748852651375739.jpg,2025-08-01T17:55:38Z,supplement
1235245921038435,-0.18511438838421,51.521458603053,1751721041750,2025-07-05T13:10:41Z,2025,296.5650795467,2048,4096,E01004757,Westminster,5,1235245921038435.jpg,2025-08-01T17:55:39Z,supplement
733450649627777,-0.18688950416994,51.52202212856,1751721060310,2025-07-05T13:11:00Z,2025,299.64871297994,2048,4096,E01004757,Westminster,5,733450649627777.jpg,2025-08-01T17:55:40Z,supplement
1784967212451140,-0.18385293752792,51.521471412509,1751721195404,2025-07-05T13:13:15Z,2025,118.17862347062,2048,4096,E01004757,Westminster,5,1784967212451140.jpg,2025-08-01T17:55:41Z,supplement
2820315664843196,-0.18231555413428,51.522196513993,1751721236611,2025-07-05T13:13:56Z,2025,300.12947624183,2048,4096,E01004757,Westminster,5,2820315664843196.jpg,2025-08-01T17:55:42Z,supplement
1958621684949012,-0.18594632792256,51.522124563961,1751721168794,2025-07-05T13:12:48Z,2025,128.78480481438,2048,4096,E01004757,Westminster,5,1958621684949012.jpg,2025-08-01T17:55:43Z,supplement
1083122123700849,-0.18274982261484,51.521625107562,1751721210419,2025-07-05T13:13:30Z,2025,48.525476313198,2048,4096,E01004757,Westminster,5,1083122123700849.jpg,2025-08-01T17:55:43Z,supplement
2024518024621809,-0.18764062641509,51.522273984277,1751721070779,2025-07-05T13:11:10Z,2025,316.97548049431,2048,4096,E01004757,Westminster,5,2024518024621809.jpg,2025-08-01T17:55:44Z,supplement
2211146409327908,-0.18214768245476,51.521958638159,1751721222013,2025-07-05T13:13:42Z,2025,39.67976282293,2048,4096,E01004757,Westminster,5,2211146409327908.jpg,2025-08-01T17:55:45Z,supplement
1233346338230025,-0.18063478130841,51.520398200288,1751721396771,2025-07-05T13:16:36Z,2025,322.38979775352,2048,4096,E01004757,Westminster,5,1233346338230025.jpg,2025-08-01T17:55:46Z,supplement
