lsoa_code,image_id,captured_at,lon,lat,sequence_id,gvi,processing_time
E01000922,962169284535674,1562404732268,-0.13850287960096,51.550860864377,,0.0,2025-08-09T20:35:25.788972
E01000922,1580974953290401,1746197369000,-0.13614176466763,51.546900318176,,16.85791015625,2025-08-09T20:35:25.790977
E01000922,588267830949271,1746197501000,-0.13524995100869,51.550790936092,,22.1435546875,2025-08-09T20:35:25.795971
E01000922,933683238453255,1708276562470,-0.13511734322677,51.547470394555,,0.15869140625,2025-08-09T20:35:25.797978
E01000922,387401740993671,1718474916703,-0.14468926154457,51.55030182317,,2.215576171875,2025-08-09T20:35:26.025551
E01000922,1070889224845793,1742047653039,-0.14080247957905,51.549881368617,,0.0,2025-08-09T20:35:26.035548
E01000922,1901053104046839,1746197348000,-0.13756822949889,51.547018510999,,10.308837890625,2025-08-09T20:35:26.253773
E01000922,619136497956591,1746197319000,-0.13966012008701,51.54720340192,,18.780517578125,2025-08-09T20:35:26.308286
E01000922,1198025700629154,1507281480223,-0.13794859963718,51.548907459691,,0.0,2025-08-09T20:35:26.314279
E01000922,213983116950365,1562404662193,-0.13773736984229,51.551647337798,,31.6162109375,2025-08-09T20:35:26.372301
E01000922,6847221398716164,1707648717529,-0.13547043598594,51.548405854266,,17.669677734375,2025-08-09T20:35:26.501095
E01000922,957865959242288,1707648775870,-0.13647877652733,51.548459561608,,0.0,2025-08-09T20:35:26.733271
E01000922,2161214831059947,1750309424047,-0.14069030455462,51.551158134107,,4.193115234375,2025-08-09T20:35:26.882321
E01000922,1155373592274507,1718475205203,-0.14318361409471,51.550108639145,,3.125,2025-08-09T20:35:26.999249
E01000922,1030964508457768,1718475191362,-0.14338686001152,51.550158005821,,0.54931640625,2025-08-09T20:35:27.150933
E01000922,994556469291523,1742047554028,-0.1409324882558,51.551505259116,,0.1220703125,2025-08-09T20:35:27.188645
E01000922,229893825560258,1436211050476,-0.14092928457379,51.549465366269,,0.09765625,2025-08-09T20:35:27.337736
E01000922,125976536172056,1562405133541,-0.14324361518608,51.546897533053,,4.815673828125,2025-08-09T20:35:27.359722
E01000922,461165508474398,1436210877648,-0.14172787,51.54696922,,0.0,2025-08-09T20:35:27.508124
E01000922,528896664939711,1436210865277,-0.14186916,51.54688723,,0.0,2025-08-09T20:35:27.757067
E01000922,1941395516048868,1507281489309,-0.13953475057735,51.550314696617,,0.0,2025-08-09T20:35:27.796586
E01000922,345294183914894,1436124137389,-0.14740611,51.5502941,,19.86083984375,2025-08-09T20:35:27.937812
E01000922,379551913307811,1524926465051,-0.13503176898577,51.548816806876,,8.154296875,2025-08-09T20:35:27.982608
E01000922,708684401893138,1750309517531,-0.14118046484263,51.548249533687,,0.0,2025-08-09T20:35:27.995120
E01000922,309959517169886,1436124160552,-0.14694141,51.54775457,,2.410888671875,2025-08-09T20:35:28.075158
E01000922,5004865829561394,1507281477241,-0.13742820386869,51.548445763315,,0.0,2025-08-09T20:35:28.130256
E01000922,677143484930467,1746197351000,-0.13735193755791,51.546997957036,,11.016845703125,2025-08-09T20:35:28.420336
E01000922,876194430949057,1708276601507,-0.13520774307156,51.546969761742,,0.225830078125,2025-08-09T20:35:28.630117
E01000922,1137451714037250,1718475531220,-0.14094415881174,51.549885164863,,0.0,2025-08-09T20:35:28.735355
E01000922,151176043625658,1436211127331,-0.14064781767795,51.550453753406,,1.068115234375,2025-08-09T20:35:28.821867
E01000922,1545187446411066,1718475551654,-0.14088912823967,51.54971219175,,0.54931640625,2025-08-09T20:35:28.902411
E01000922,1520792105561414,1746197330000,-0.13889072665811,51.54713317444,,17.4560546875,2025-08-09T20:35:28.929925
E01000922,1177853717572307,1746197350000,-0.13742443764292,51.547003568415,,18.4814453125,2025-08-09T20:35:29.050175
E01000922,750646022189216,1436211082593,-0.14084605179479,51.549944264029,,0.0732421875,2025-08-09T20:35:29.108696
E01000922,138813828263947,1524926529106,-0.1351657761772,51.548019958703,,12.603759765625,2025-08-09T20:35:29.251393
E01000922,769252835412947,1718475235715,-0.14269897898042,51.549995039818,,17.926025390625,2025-08-09T20:35:29.523236
E01000922,160436262684504,1524926269211,-0.1352614581396,51.550844284905,,34.466552734375,2025-08-09T20:35:29.843712
E01000922,759279644757817,1524926533139,-0.13517184452316,51.547971926686,,18.85986328125,2025-08-09T20:35:29.877224
E01000922,322658719253887,1524926557788,-0.13524530505666,51.54767026812,,10.3759765625,2025-08-09T20:35:29.910221
E01000922,1106119200497313,1718475279233,-0.14205906680677,51.550059805248,,10.308837890625,2025-08-09T20:35:29.921737
E01000922,341979417260722,1562404721257,-0.13823657393612,51.550847743403,,36.41357421875,2025-08-09T20:35:30.025514
E01000922,7756574174365318,1718475561072,-0.14091076147735,51.549607614317,,0.372314453125,2025-08-09T20:35:30.263371
E01000922,845620972969343,1562405134548,-0.14325669461512,51.546888462144,,6.5673828125,2025-08-09T20:35:30.295818
E01000922,628217076203308,1750309497049,-0.14089899201187,51.549698763808,,0.0244140625,2025-08-09T20:35:30.311823
E01000922,440564128743421,1718475387293,-0.14094425751077,51.550758327246,,0.06103515625,2025-08-09T20:35:30.346869
E01000922,984470199909649,1718475114068,-0.14462039731655,51.550298683334,,0.47607421875,2025-08-09T20:35:30.477143
E01000922,1008366400676107,1718474889174,-0.14442591374912,51.550392254749,,2.16064453125,2025-08-09T20:35:30.572737
E01000922,366968884755990,1524926537086,-0.13518087898242,51.547923094359,,3.125,2025-08-09T20:35:30.773388
E01000922,789179669987085,1718475027155,-0.1448890881066,51.550197639539,,3.802490234375,2025-08-09T20:35:30.796907
E01000922,1029739545888920,1746197335000,-0.13852523779367,51.547105852917,,18.12744140625,2025-08-09T20:35:30.804907
E01000922,1216069600063033,1742047666034,-0.14091458312147,51.54917316847,,0.23193359375,2025-08-09T20:35:30.980019
E01000922,740136819991804,1436210917924,-0.14153444558913,51.547577463499,,1.177978515625,2025-08-09T20:35:31.179614
E01000922,3874757885968833,1507281470191,-0.13619730465257,51.547353706573,,0.0,2025-08-09T20:35:31.292200
E01000922,191105799528252,1562404690242,-0.13780563535644,51.551161810963,,5.279541015625,2025-08-09T20:35:31.318215
E01000922,379187856740854,1436211048355,-0.1409439700236,51.549421383879,,0.018310546875,2025-08-09T20:35:31.401766
E01000922,8488897317794265,1718475398639,-0.14076753559742,51.5507861398,,2.557373046875,2025-08-09T20:35:31.526848
E01000922,1755121214994348,1707648778693,-0.13653213443356,51.548463624097,,5.194091796875,2025-08-09T20:35:31.529898
E01000922,771037313555865,1524926585097,-0.13528019132252,51.547331597537,,15.057373046875,2025-08-09T20:35:31.668443
E01000922,434669609466735,1718475374678,-0.14114724761184,51.550714184187,,13.458251953125,2025-08-09T20:35:31.723465
E01000922,1826022337880580,1718475135614,-0.14427677437648,51.550263360368,,1.81884765625,2025-08-09T20:35:32.008703
E01000922,1195663328517836,1718475345339,-0.14155640266141,51.550617182545,,35.14404296875,2025-08-09T20:35:32.161900
E01000922,565610787734441,1436211021588,-0.14102045,51.54902686,,1.275634765625,2025-08-09T20:35:32.190417
E01000922,1443143700433937,1750309418042,-0.14094777744534,51.551496878307,,8.82568359375,2025-08-09T20:35:32.273118
E01000922,493285975195588,1436211217107,-0.14089106705025,51.551332189613,,1.55029296875,2025-08-09T20:35:32.444291
E01000922,259716399229448,1524926539139,-0.13518781415702,51.547898305061,,3.0517578125,2025-08-09T20:35:32.482545
E01000922,157243456402582,1436211133438,-0.14069461305367,51.550517825375,,0.57373046875,2025-08-09T20:35:32.656039
E01000922,1100751134583974,1707648813193,-0.13711258408235,51.548500485649,,12.07275390625,2025-08-09T20:35:32.676575
E01000922,965589924245794,1436211221235,-0.14094865689754,51.551388849212,,1.18408203125,2025-08-09T20:35:32.696567
E01000922,314091167841646,1707648718705,-0.13547615200693,51.548404439529,,15.53955078125,2025-08-09T20:35:32.974633
E01000922,781070677168530,1707648800272,-0.13691533737221,51.548489049705,,4.913330078125,2025-08-09T20:35:33.207459
E01000922,1001003401645243,1718475289477,-0.14193541051762,51.550122319509,,44.4091796875,2025-08-09T20:35:33.245491
E01000922,1180073889122000,1562404686230,-0.1378018003054,51.551298112012,,7.611083984375,2025-08-09T20:35:33.450745
E01000922,1431397004230583,1718475492893,-0.14105195927428,51.549899926926,,0.13427734375,2025-08-09T20:35:33.467738
E01000922,1469688260313071,1718475540251,-0.14086913253163,51.549827193896,,0.067138671875,2025-08-09T20:35:33.575309
E01000922,1148527195628268,1562404665200,-0.13774524569479,51.551603752446,,31.396484375,2025-08-09T20:35:33.693133
E01000922,663270656597628,1746197394000,-0.13527829585138,51.547140125094,,6.787109375,2025-08-09T20:35:33.706130
E01000922,1384936648860549,1718475470419,-0.14082975103587,51.549972938695,,0.0,2025-08-09T20:35:33.836701
E01000922,1456755299054988,1718475539445,-0.14086485818581,51.54983360825,,0.189208984375,2025-08-09T20:35:33.929721
E01000922,3519917231636460,1746197403000,-0.13522095104601,51.547467167312,,10.467529296875,2025-08-09T20:35:34.193345
E01000922,1210692260094257,1718475122803,-0.14449012006555,51.55028474815,,0.634765625,2025-08-09T20:35:34.278379
